model,id,title,authors
book.book,23832,The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky/Art Spielman
book.book,23835,Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Michael L. Perlis/Carla Jungquist/Michael T. Smith
book.book,23837,Healing Therapies for Overcoming Insomnia,Peter  Van Houten/Rich McCord
book.book,23840,The Attraction,Douglas Clegg
book.book,23841,Nightmare House (Harrow House  #1),Douglas Clegg
book.book,23843,The Abandoned (Harrow House  #4),Douglas Clegg
book.book,23845,The Nightmare Chronicles,Douglas Clegg
book.book,23846,Mischief (Harrow House  #2),Douglas Clegg
book.book,23847,Purity (Dark Coming of Age  #1),Douglas Clegg
book.book,23848,The Hour Before Dark,Douglas Clegg
book.book,23849,The Halloween Man,Douglas Clegg
book.book,23856,The Sisters: The Saga of the Mitford Family,Mary S. Lovell
book.book,23859,Soldiers of Salamis,Javier Cercas/Anne McLean
book.book,23870,Spandau: The Secret Diaries,Albert Speer
book.book,23875,El coronel no tiene quien le escriba,Gabriel García Márquez
book.book,23876,Of Love and Other Demons,Gabriel García Márquez
book.book,23877,Noticia de un secuestro,Gabriel García Márquez
book.book,23878,Chronicle of a Death Foretold,Gabriel García Márquez/Gregory Rabassa
book.book,23882,Ojos de perro azul,Gabriel García Márquez
book.book,23884,The General in His Labyrinth,Gabriel García Márquez/Edith Grossman
book.book,23886,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez
book.book,23887,The Autumn of the Patriarch,Gabriel García Márquez/Gregory Rabassa
book.book,23894,Cien años de soledad,Gabriel García Márquez
book.book,23895,El amor en los tiempos del cólera,Gabriel García Márquez
book.book,23900,Relato de un náufrago,Gabriel García Márquez
book.book,23903,Relato de Um Náufrago,Gabriel García Márquez/Remy Gorga Filho
book.book,23912,The Complete Poems,William Blake/Alicia Suskin Ostriker
book.book,23913,The Marriage of Heaven and Hell,William Blake
book.book,23917,The Stranger from Paradise: A Biography of William Blake,G.E. Bentley Jr.
book.book,23919,The Complete Stories and Poems,Edgar Allan Poe
book.book,23920,Complete Tales and Poems,Edgar Allan Poe
book.book,23922,The Edgar Allan Poe Audio Collection,Edgar Allan Poe
book.book,23925,18 Best Stories by Edgar Allan Poe,Edgar Allan Poe/Vincent  Price/Chandler Brossard
book.book,23926,Complete Poems (Library of Classic Poets),Edgar Allan Poe
book.book,23928,Edgar Allan Poe A to Z,Dawn B. Sova
book.book,23929,Selected Letters  1940-1956,Jack Kerouac/Ann Charters
book.book,23930,The Wild Boys,William S. Burroughs
book.book,23931,Nova Express (The Nova Trilogy  #3),William S. Burroughs
book.book,23932,Last Words: The Final Journals,William S. Burroughs/James Grauerholz
book.book,23937,The Soft Machine (The Nova Trilogy #1),William S. Burroughs
book.book,23940,Junky,William S. Burroughs/Oliver  Harris/Allen Ginsberg
book.book,23942,Queer,William S. Burroughs
book.book,23944,Cities of the Red Night,William S. Burroughs
book.book,23945,William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin
book.book,23946,Burroughs Live: The Collected Interviews  1960-1997,William S. Burroughs/Sylvère Lotringer
book.book,23948,My Education: A Book of Dreams,William S. Burroughs
book.book,23950,Trainspotting (Mark Renton  #2),Irvine Welsh
book.book,23952,Trainspotting,Murray Smith
book.book,23955,Trainspotting,Irvine Welsh/Eric Lindor Fall
book.book,23961,Marabou Stork Nightmares,Irvine Welsh
book.book,23963,You'll Have Had Your Hole,Irvine Welsh
book.book,23964,Ecstasy,Irvine Welsh/Alain Defossé
book.book,23966,Filth,Irvine Welsh
book.book,23968,The Female Brain,Louann Brizendine
book.book,23975,Imaginary Friends,Nora Ephron
book.book,23979,Scribble  Scribble: Notes on the Media,Nora Ephron
book.book,23984,Life Amongst the Modocs,Joaquin Miller/Alan Rosenus/Malcolm Margolin
book.book,23989,Devil's Backbone,Terry C. Johnston
book.book,24001,Soldados de Salamina,Javier Cercas
book.book,24006,Rule #1: The Simple Strategy for Successful Investing in Only 15 Minutes a Week!,Phil Town
book.book,24010,"Laguna  I Love You: The Best of ""Our Town""",John Weld/Phil Interlandi
book.book,24028,"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""",Gabrielle Ann Euvino/Lindsay Mack
book.book,24037,The Deep (Dive  #2),Gordon Korman
book.book,24040,The Discovery (Dive  #1),Gordon Korman
book.book,24043,New York City's Best Dive Bars: Drinking and Diving in the Five Boroughs,Wendy  Mitchell/June Kim
book.book,24047,The Stowaway Solution (On The Run  #4),Gordon Korman
book.book,24048,The Abduction (Kidnapped  #1),Gordon Korman
book.book,24050,The Fugitive Factor (On The Run  #2),Gordon Korman
book.book,24052,Chasing The Falconers (On The Run  #1),Gordon Korman
book.book,24054,Losing Joe's Place,Gordon Korman
book.book,24056,Something Fishy at Macdonald Hall (Macdonald Hall  #7),Gordon Korman
book.book,24058,The Zucchini Warriors (Macdonald Hall  #5),Gordon Korman
book.book,24060,The Contest (Everest Trilogy),Gordon Korman
book.book,24062,The Deep (Dive Trilogy),Gordon Korman
book.book,24064,No More Dead Dogs,Gordon Korman
book.book,24065,Radio Fifth Grade,Gordon Korman
book.book,24066,The Climb (Everest Trilogy),Gordon Korman
book.book,24073,The Contest (Everest  #1),Gordon Korman
book.book,24079,Casino Royale (James Bond  #1),Ian Fleming
book.book,24087,The Eternal Flame (Merlin  #11),T.A. Barron/David Elliot
book.book,24089,The Ivy Tree,Carolyn Brown
book.book,24093,Street Magic (The Circle Opens  #2),Tamora Pierce
book.book,24094,Wolf-Speaker (Immortals  #2),Tamora Pierce
book.book,24096,Leonardo's Notebooks,Leonardo da Vinci/H. Anna Suh
book.book,24100,The Golden Notebook,Doris Lessing
book.book,24115,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter
book.book,24119,M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven/Jeannie Brett
book.book,24121,Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy/John Steven Gurney
book.book,24124,William Shakespeare’s: Romeo and Juliet (Shakespeare Retellings  #4),Bruce Coville/Dennis Nolan
book.book,24126,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg
book.book,24127,Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton
book.book,24136,The Merchant of Venice,William Shakespeare/Robert     Smith/Jonathan    Morris
book.book,24137,Catherine  Called Birdy,Karen Cushman
book.book,24147,How to Build a Time Machine,Paul Davies
book.book,24149,Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald/Peter H. Reynolds
book.book,24152,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald/Peter H. Reynolds
book.book,24154,Judy Moody Predicts the Future (Judy Moody  #4),Megan McDonald/Peter H. Reynolds
book.book,24155,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald/Peter H. Reynolds
book.book,24156,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald/Peter H. Reynolds
book.book,24157,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald/Peter H. Reynolds
book.book,24172,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss
book.book,24173,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss
book.book,24178,Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells
book.book,24179,Charlotte's Web,E.B. White/Garth Williams/Rosemary Wells
book.book,24180,Charlotte's Web,E.B. White/Garth Williams/Kate DiCamillo
book.book,24183,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov
book.book,24188,Secrets of the Scorpion,Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger
book.book,24192,The Runaway Jury,John Grisham
book.book,24196,The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor
book.book,24198,The Boys Start the War  the Girls Get Even,Phyllis Reynolds Naylor
book.book,24202,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal/Jamie Suzanne
book.book,24205,Boys Against Girls (Sweet Valley Twins  #17),Francine Pascal/Jamie Suzanne
book.book,24213,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel/Martin Gardner
book.book,24215,Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda/Lewis Carroll
book.book,24217,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll/John Tenniel/Tan Lin
book.book,24218,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury
book.book,24220,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll/Hugh Haughton/John Tenniel
book.book,24221,Alice's Adventures in Wonderland,Lewis Carroll/Helen Oxenbury
book.book,24223,The Art of Warfare,Sun Tzu/Roger T. Ames
book.book,24244,The Black Ice (Harry Bosch  #2, Harry Bosch Universe  #2)
book.book,24248,Black Ice (Ice  #1),Anne Stuart
book.book,24249,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones
book.book,24253,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones
book.book,24255,Thus Spake the Corpse: An Exquisite Corpse Reader 1988-98 Vol 1 Poetry & Essays,Andrei Codrescu/Laura Rosenthal
book.book,24257,Thus Spoke Zarathustra,Friedrich Nietzsche
book.book,24268,A World Lit Only by Fire,William Manchester/Barrett Whitener
book.book,24270,War Comes to Willy Freeman (Arabus Family Saga  #1),James Lincoln Collier/Christopher Collier
book.book,24271,Skellig (Skellig  #1),David Almond
book.book,24273,Skellig: The Play,David Almond
book.book,24281,Les Misérables,Victor Hugo/Charles E. Wilbour
book.book,24283,Les Misérables,Victor Hugo/Charles E. Wilbour/James K. Robinson
book.book,24284,Les Misérables,Victor Hugo/Charles E. Wilbour/Peter Washington
book.book,24288,Les Miserables (Stepping Stones),Monica Kulling/Victor Hugo
book.book,24296,Because Of Winn Dixie,Kate DiCamillo
book.book,24297,At the Edge of the World (Crispin  #2),Avi
book.book,24298,The Story of Avis,Elizabeth Stuart Phelps/Carol Phillips
book.book,24300,Poppy,Avi
book.book,24304,Poppy's Return,Avi/Brian Floca
book.book,24305,The Secret School,Avi
book.book,24307,The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6),Anne Mazer/Monica Gesue
book.book,24308,Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4),Anne Mazer/Monica Gesue
book.book,24309,Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9),Anne Mazer/Monica Gesue/Joyce White
book.book,24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer
book.book,24315,Violet Makes A Splash (Sister Magic),Anne Mazer/Bill Brown
book.book,24316,The Trouble With Violet,Anne Mazer/Bill Brown
book.book,24330,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Anne Mazer
book.book,24335,The Trumpet of the Swan,E.B. White/Fred Marcellino
book.book,24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine
book.book,24345,Sachs & Violens,Peter David/George Pérez
book.book,24346,Nicomachean Ethics,Aristotle/Joe Sachs
book.book,24374,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom/Harper Lee
book.book,24378,His Dark Materials,Nicholas Wright/Philip Pullman
book.book,24379,His Dark Materials: New Edition,Nicholas Wright/Philip Pullman
book.book,24381,His Dark Materials Trilogy (Northern Lights, The Subtle Knife
book.book,24384,The Cricket in Times Square,George Selden/Garth Williams
book.book,24394,Lucie Babbidge's House,Sylvia Cassedy
book.book,24403,Nine Horses,Billy Collins
book.book,24406,The Apple that Astonished Paris,Billy Collins
book.book,24414,The Circle (Dan Lenson  #3),David Poyer
book.book,24424,The Sorority: Samantha (Sorority Trilogy  #3),Tamara Thorne
book.book,24431,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce
book.book,24432,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce/Trini Alvarado
book.book,24438,Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura
book.book,24441,The Ships of Earth (Homecoming Saga #3),Orson Scott Card
book.book,24442,Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3),Michael R. Phillips
book.book,24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich
book.book,24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich/Deirdre English
book.book,24457,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich
book.book,24459,On Duties (De Officiis),Marcus Tullius Cicero/Walter Miller
book.book,24472,Peony in Love,Lisa See
book.book,24473,See How She Dies,Lisa Jackson
book.book,24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman
book.book,24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman
book.book,24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson/Chuck Klosterman
book.book,24497,No Idle Hands: The Social History of American Knitting,Anne Macdonald
book.book,24510,How to be Idle,Tom Hodgkinson
book.book,24517,The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis/Charles  Lee/Billy Collins/Max Beerbohm
book.book,24520,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian
book.book,24521,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian
book.book,24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian/Richard Snow
book.book,24525,The Truelove (Aubrey & Maturin #15),Patrick O'Brian
book.book,24526,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian
book.book,24530,Field Guide to Home Buying in America,Mark LeVine/Michael Pollan/Stephen M. Pollan
book.book,24546,Gilliam on Gilliam (Directors on Directors),Terry Gilliam/Ian Christie
book.book,24562,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam/Charles McKeown
book.book,24565,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin
book.book,24566,The Pythons Autobiography by The Pythons,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin/Bob McCabe
book.book,24568,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut
book.book,24569,The Gangs of New York,Herbert Asbury/Jorge Luis Borges
book.book,24572,All Around the Town,Herbert Asbury
book.book,24580,The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Mark Twain/Shelly Fisher Fishkin
book.book,24581,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain/Scott McKowen
book.book,24583,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain/Guy Cardwell/John Seelye
book.book,24589,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton
book.book,24591,The Short Stories  Vol 3,Ernest Hemingway/Stacy Keach
book.book,24594,Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen
book.book,24596,Sebastopol (Images of America: California),Western Sonoma County Historical Society
book.book,24597,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia
book.book,24598,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann/Sheila Z.
book.book,24601,Paris Spleen,Charles Baudelaire/Louise Varèse
book.book,24603,The Writer of Modern Life: Essays on Charles Baudelaire,Walter Benjamin/Michael W. Jennings/Rodney Livingstone/Edmund F.N. Jephcott/Harry Zohn/Howard Eiland
book.book,24604,Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition),Charles Baudelaire/Wallace Fowlie
book.book,24605,On Wine and Hashish,Charles Baudelaire/Andrew Brown/Margaret Drabble
book.book,24606,Intimate Journals,Charles Baudelaire/Christopher Isherwood/W.H. Auden
book.book,24607,The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),Charles Baudelaire/Jonathon Mayne
book.book,24612,Candide,Voltaire/Larousse
book.book,24613,Candide,Voltaire/Mona Mulhair
book.book,24614,The Handbook (The Encheiridion),Epictetus/Nicholas P. White
book.book,24617,A Manual for Living,Epictetus/Sharon Lebell
book.book,24620,Discourses  Books 3-4. The Enchiridion (Loeb Classical Library #218),Epictetus/William A. Oldfather
book.book,24626,A Stranger Came Ashore,Mollie Hunter/Lisa Falkenstern
book.book,24634,Rob Roy MacGregor,Nigel Tranter
book.book,24635,Rob Roy,Walter Scott
book.book,24636,From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott/George Grant
book.book,24647,Myths of the Norsemen: Retold from the Old Norse Poems and Tales,Roger Lancelyn Green/Alan Langford
book.book,24655,D'Aulaires' Book of Norse Myths,Ingri d'Aulaire/Edgar Parin d'Aulaire/Michael Chabon
book.book,24657,Penguin Book Of Norse Myths: Gods Of The Vikings,Kevin Crossley-Holland
book.book,24658,The Prose Edda,Snorri Sturluson/Jesse L. Byock
book.book,24660,Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,Galina Krasskova/Swain Wódening
book.book,24666,Tales of the Norse Gods,Barbara Leonie Picard/Rosamund Fowler
book.book,24671,The Tristan Betrayal,Robert Ludlum
book.book,24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Rosalind Miles
book.book,24676,The Ultimate Guide to Anal Sex for Women,Tristan Taormino
book.book,24682,Oh  The Places You’ll Go!,Dr. Seuss
book.book,24686,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins/Paul O. Zelinsky
book.book,24692,Melville: His World and Work,Andrew Delbanco
book.book,24703,Racso and the Rats of NIMH (Rats of NIMH  #2),Jane Leslie Conly/Leonard B. Lubin
book.book,24704,R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3),Jane Leslie Conly/Leonard B. Lubin
